timestamp,open,high,low,close,volume
1767690540,3221.07,3221.07,3219.2,3219.91,69106.0
1767690600,3219.9,3220.75,3219.8,3220.74,61817.0
1767690660,3220.74,3221.23,3220.46,3221.22,24657.0
1767690720,3221.29,3222.49,3221.29,3222.2,23712.0
1767690780,3222.2,3222.2,3221.65,3221.66,21442.0
1767690840,3221.66,3221.66,3220.8,3221.14,20028.0
1767690900,3221.14,3223.6,3221.14,3223.01,43720.0
1767690960,3223.25,3225.4,3223.25,3225.15,85302.0
1767691020,3225.15,3225.6,3224.05,3224.06,62444.0
1767691080,3224.05,3224.5,3223.1,3224.23,42279.0
1767691140,3224.23,3226.26,3223.81,3225.89,71247.0
1767691200,3225.9,3227.14,3225.71,3227.13,53194.0
1767691260,3227.14,3227.79,3226.55,3226.7,103560.0
1767691320,3226.71,3226.71,3225.03,3225.03,68303.0
1767691380,3225.03,3225.19,3223.53,3225.19,98062.0
1767691440,3225.19,3226.0,3224.8,3225.23,79410.0
1767691500,3225.24,3225.92,3224.71,3224.72,40159.0
1767691560,3224.72,3224.96,3224.3,3224.62,60474.0
1767691620,3224.62,3224.69,3224.01,3224.14,17847.0
1767691680,3224.07,3224.07,3223.75,3223.95,12883.0
1767691740,3223.95,3223.96,3222.9,3223.47,19780.0
1767691800,3223.64,3225.4,3223.64,3224.16,61854.0
1767691860,3224.16,3225.05,3223.75,3223.75,19249.0
1767691920,3223.75,3225.16,3223.47,3224.63,42234.0
1767691980,3224.62,3224.62,3222.68,3222.78,64342.0
1767692040,3222.77,3222.77,3219.22,3219.64,124037.0
1767692100,3219.3,3220.1,3218.07,3218.15,291874.0
1767692160,3218.15,3218.74,3217.1,3217.64,191096.0
1767692220,3217.64,3218.09,3216.36,3216.85,150342.0
1767692280,3216.85,3216.95,3215.68,3216.73,105991.0
1767692340,3216.73,3218.41,3216.61,3218.3,69396.0
1767692400,3218.3,3220.0,3218.1,3219.56,64929.0
1767692460,3219.55,3220.75,3219.55,3220.16,39059.0
1767692520,3220.15,3220.15,3218.65,3219.65,39159.0
1767692580,3219.8,3220.32,3219.61,3220.1,53862.0
1767692640,3220.09,3220.36,3220.0,3220.32,45137.0
1767692700,3220.2,3220.8,3219.1,3220.56,21619.0
1767692760,3220.53,3220.95,3220.32,3220.66,25273.0
1767692820,3220.66,3220.95,3220.26,3220.94,22822.0
1767692880,3220.9,3220.98,3220.26,3220.27,13213.0
1767692940,3220.26,3221.67,3220.26,3221.53,26020.0
1767693000,3221.7,3221.85,3220.45,3221.0,13918.0
1767693060,3220.99,3222.25,3220.99,3222.13,34212.0
1767693120,3222.13,3222.16,3221.0,3222.16,49708.0
1767693180,3222.16,3222.54,3221.85,3222.53,52390.0
1767693240,3222.54,3226.0,3222.41,3223.25,152953.0
1767693300,3223.25,3225.0,3222.45,3223.43,107284.0
1767693360,3223.43,3224.55,3223.43,3223.55,69965.0
1767693420,3223.43,3223.43,3221.56,3221.63,48746.0
1767693480,3221.62,3222.26,3221.22,3221.54,25860.0
1767693540,3221.54,3222.08,3221.25,3221.54,11908.0
1767693600,3221.36,3222.41,3221.0,3221.81,39657.0
1767693660,3221.8,3222.3,3219.68,3219.69,42116.0
1767693720,3219.69,3222.4,3219.68,3221.99,54922.0
1767693780,3221.99,3222.91,3221.97,3222.91,48991.0
1767693840,3222.9,3224.66,3222.9,3224.66,24598.0
1767693900,3224.65,3224.7,3223.96,3224.4,74408.0
1767693960,3224.39,3226.67,3224.04,3224.05,162863.0
1767694020,3224.04,3224.24,3223.45,3223.71,87608.0
1767694080,3223.71,3224.95,3223.71,3224.09,49531.0
1767694140,3224.39,3225.38,3224.15,3225.19,51100.0
1767694200,3225.19,3225.9,3223.98,3225.47,30236.0
1767694260,3225.36,3228.99,3225.36,3226.23,147137.0
1767694320,3226.23,3228.0,3226.23,3226.96,122354.0
1767694380,3226.95,3227.14,3226.55,3227.05,91962.0
1767694440,3227.31,3227.62,3225.19,3225.95,132195.0
1767694500,3225.86,3226.95,3225.86,3226.95,73772.0
1767694560,3226.95,3228.5,3226.94,3228.0,83383.0
1767694620,3227.99,3228.7,3227.99,3228.25,56431.0
1767694680,3228.25,3228.44,3227.36,3227.36,71369.0
1767694740,3227.36,3227.9,3225.16,3225.16,60810.0
1767694800,3225.17,3225.17,3222.81,3223.79,104312.0
1767694860,3223.9,3224.81,3223.51,3224.52,16115.0
1767694920,3224.51,3224.52,3223.2,3224.39,29199.0
1767694980,3224.38,3226.26,3223.96,3225.94,41251.0
1767695040,3225.94,3227.42,3225.93,3227.05,83540.0
1767695100,3227.05,3229.96,3227.04,3228.99,124690.0
1767695160,3228.99,3229.0,3227.57,3228.35,87083.0
1767695220,3228.34,3228.67,3227.81,3228.26,46682.0
1767695280,3228.26,3228.26,3227.8,3227.8,44664.0
1767695340,3227.67,3227.67,3226.83,3227.1,46081.0
1767695400,3227.11,3227.11,3226.3,3226.53,28106.0
1767695460,3226.65,3227.54,3226.65,3227.21,14728.0
1767695520,3227.03,3227.67,3226.32,3227.67,23238.0
1767695580,3227.76,3228.44,3227.64,3228.44,38493.0
1767695640,3228.45,3228.55,3227.58,3227.59,47774.0
1767695700,3227.59,3227.6,3226.58,3226.95,35357.0
1767695760,3226.94,3226.94,3226.2,3226.87,26509.0
1767695820,3226.88,3226.88,3225.45,3225.45,33996.0
1767695880,3225.45,3226.35,3225.31,3226.35,24632.0
1767695940,3226.34,3226.6,3226.34,3226.59,32066.0
1767696000,3226.59,3226.88,3226.57,3226.88,32061.0
1767696060,3226.89,3227.03,3226.75,3226.76,15990.0
1767696120,3226.75,3227.26,3226.75,3226.83,28421.0
1767696180,3226.83,3226.83,3226.28,3226.29,10644.0
1767696240,3226.29,3226.5,3225.6,3226.5,20904.0
1767696300,3226.5,3227.56,3226.5,3226.79,19152.0
1767696360,3226.79,3226.79,3226.42,3226.71,19948.0
1767696420,3226.71,3227.75,3226.7,3227.75,11891.0
1767696480,3227.74,3229.65,3227.74,3229.54,22240.0
1767696540,3229.53,3229.53,3228.0,3228.02,29000.0
1767696600,3228.38,3228.55,3226.43,3226.51,34441.0
1767696660,3226.43,3227.0,3226.14,3226.99,33923.0
1767696720,3227.0,3228.68,3226.99,3228.47,19718.0
1767696780,3228.47,3229.6,3228.04,3228.66,45075.0
1767696840,3228.66,3230.81,3228.39,3228.7,69435.0
1767696900,3228.7,3228.8,3226.64,3227.21,153093.0
1767696960,3226.76,3227.46,3225.6,3226.01,56541.0
1767697020,3226.0,3227.89,3226.0,3227.89,63827.0
1767697080,3227.88,3227.95,3227.03,3227.18,60611.0
1767697140,3227.17,3227.45,3227.17,3227.24,42191.0
1767697200,3227.23,3227.28,3225.35,3225.83,115803.0
1767697260,3225.86,3228.0,3225.85,3228.0,42685.0
1767697320,3228.0,3230.26,3227.99,3229.87,72412.0
1767697380,3230.13,3234.29,3229.95,3232.59,145762.0
1767697440,3232.59,3234.31,3232.59,3233.46,254184.0
1767697500,3233.45,3233.46,3231.29,3232.01,118195.0
1767697560,3232.0,3233.9,3232.0,3233.28,94521.0
1767697620,3233.29,3233.74,3232.0,3232.13,73414.0
1767697680,3232.13,3233.7,3231.65,3232.81,146585.0
1767697740,3232.8,3234.85,3232.8,3234.74,68572.0
1767697800,3234.74,3238.8,3234.68,3235.59,441717.0
1767697860,3235.5,3236.48,3234.85,3236.47,259457.0
1767697920,3236.48,3237.04,3236.33,3236.92,173292.0
1767697980,3236.91,3237.5,3236.87,3237.09,109734.0
1767698040,3237.09,3237.09,3234.52,3236.06,280058.0
1767698100,3236.05,3236.85,3233.95,3234.39,146402.0
1767698160,3234.28,3234.81,3233.52,3234.03,146578.0
1767698220,3234.03,3234.28,3231.37,3232.39,274526.0
1767698280,3232.39,3234.1,3232.11,3234.09,193280.0
1767698340,3234.14,3234.7,3233.34,3233.83,76197.0
1767698400,3233.84,3234.67,3233.8,3233.8,79290.0
1767698460,3233.77,3234.4,3232.39,3233.37,199511.0
1767698520,3233.26,3234.5,3232.4,3234.49,31476.0
1767698580,3234.5,3236.22,3234.49,3236.21,125603.0
1767698640,3236.22,3237.1,3235.45,3236.56,68222.0
1767698700,3236.55,3242.0,3236.5,3239.06,226175.0
1767698760,3239.0,3240.0,3237.25,3238.36,333377.0
1767698820,3238.35,3239.0,3237.12,3237.12,193642.0
1767698880,3237.13,3240.69,3237.13,3238.79,131737.0
1767698940,3238.8,3239.65,3238.79,3239.23,126369.0
1767699000,3239.23,3239.35,3236.75,3237.05,108188.0
1767699060,3237.23,3238.71,3236.63,3237.13,74523.0
1767699120,3237.13,3237.13,3235.85,3236.3,82473.0
1767699180,3236.39,3237.53,3235.75,3236.46,59754.0
1767699240,3236.66,3237.5,3235.28,3235.91,106622.0
1767699300,3235.95,3237.2,3235.47,3236.93,235515.0
1767699360,3236.82,3238.0,3236.8,3237.99,76999.0
1767699420,3237.99,3238.5,3237.06,3237.32,57113.0
1767699480,3237.32,3239.45,3237.32,3239.45,55299.0
1767699540,3239.45,3239.45,3237.92,3238.58,99900.0
1767699600,3238.59,3239.8,3238.22,3238.24,79606.0
1767699660,3238.23,3238.57,3237.31,3237.31,88859.0
1767699720,3237.31,3237.7,3237.22,3237.44,48690.0
1767699780,3237.44,3237.88,3237.43,3237.88,25326.0
1767699840,3237.88,3238.5,3237.88,3238.49,17832.0
1767699900,3238.41,3240.67,3237.98,3240.49,108841.0
1767699960,3240.5,3240.78,3239.06,3239.49,153131.0
1767700020,3239.55,3240.78,3238.17,3238.17,128258.0
1767700080,3238.14,3239.47,3237.97,3237.97,53242.0
1767700140,3237.87,3239.23,3236.44,3239.22,81416.0
1767700200,3239.23,3239.54,3238.57,3238.81,92648.0
1767700260,3238.81,3238.82,3237.71,3237.9,69644.0
1767700320,3237.9,3237.9,3235.85,3236.75,80243.0
1767700380,3236.75,3236.75,3235.25,3236.26,47476.0
1767700440,3236.26,3236.26,3235.6,3235.6,67677.0
1767700500,3235.69,3236.16,3234.24,3234.24,65701.0
1767700560,3234.25,3236.35,3234.25,3235.99,60033.0
1767700620,3235.99,3236.7,3235.99,3236.48,79989.0
1767700680,3236.47,3236.65,3235.35,3235.39,59770.0
1767700740,3235.38,3236.25,3235.38,3235.99,40024.0
1767700800,3235.99,3237.48,3235.99,3237.35,129964.0
1767700860,3237.35,3237.54,3236.55,3236.55,53535.0
1767700920,3236.54,3238.09,3236.53,3238.09,58213.0
1767700980,3238.1,3238.1,3235.59,3236.14,40917.0
1767701040,3236.13,3236.25,3234.35,3234.35,50092.0
1767701100,3234.36,3235.14,3234.1,3234.5,54459.0
1767701160,3234.54,3244.55,3234.54,3241.85,227420.0
1767701220,3241.85,3241.85,3238.97,3241.24,361304.0
1767701280,3241.24,3241.25,3238.49,3239.03,207624.0
1767701340,3239.03,3239.04,3237.65,3238.22,219293.0
1767701400,3238.4,3239.72,3238.4,3239.61,60538.0
1767701460,3239.61,3240.0,3239.45,3239.63,136869.0
1767701520,3239.63,3240.2,3238.4,3240.2,44394.0
1767701580,3240.2,3240.38,3239.69,3239.99,58664.0
1767701640,3239.73,3239.84,3238.64,3238.9,32436.0
1767701700,3238.89,3239.83,3238.13,3239.31,27406.0
1767701760,3239.3,3240.49,3239.27,3240.48,48863.0
1767701820,3240.48,3241.05,3239.46,3240.88,46536.0
1767701880,3240.88,3241.67,3239.38,3239.55,123404.0
1767701940,3239.55,3240.2,3239.16,3239.17,64364.0
1767702000,3239.17,3239.17,3236.07,3236.83,60642.0
1767702060,3236.84,3237.25,3236.49,3237.09,17828.0
1767702120,3237.09,3238.49,3236.55,3238.25,43058.0
1767702180,3238.24,3238.73,3237.66,3238.44,42864.0
1767702240,3238.44,3239.84,3237.93,3239.74,55815.0
1767702300,3239.68,3239.68,3238.2,3238.76,36151.0
1767702360,3238.77,3239.1,3238.1,3239.1,27653.0
1767702420,3239.56,3240.0,3237.24,3239.74,80634.0
1767702480,3239.71,3239.95,3239.7,3239.94,46830.0
1767702540,3239.95,3240.04,3239.7,3240.03,34708.0
1767702600,3240.03,3240.51,3239.22,3240.5,45485.0
1767702660,3240.5,3240.51,3238.58,3238.7,44199.0
1767702720,3238.69,3239.88,3237.93,3239.46,39281.0
1767702780,3239.47,3239.63,3238.35,3238.35,45576.0
1767702840,3238.36,3238.36,3237.26,3237.47,36647.0
1767702900,3237.59,3238.59,3236.27,3236.27,38925.0
1767702960,3236.28,3236.55,3235.0,3235.79,112974.0
1767703020,3235.8,3236.5,3235.3,3235.68,61829.0
1767703080,3235.84,3237.09,3235.84,3236.64,53760.0
1767703140,3236.65,3237.3,3235.39,3235.9,37802.0
1767703200,3235.89,3237.75,3235.79,3236.76,64214.0
1767703260,3236.84,3236.84,3236.26,3236.27,29709.0
1767703320,3236.26,3236.26,3235.61,3235.62,27719.0
1767703380,3235.62,3236.65,3235.61,3236.35,32076.0
1767703440,3236.09,3237.43,3236.09,3237.42,34996.0
