timestamp,open,high,low,close,volume
1768139400,3108.54,3110.24,3108.53,3110.1,71899.0
1768139460,3110.09,3110.28,3109.12,3109.6,52976.0
1768139520,3109.6,3110.46,3109.12,3110.31,46792.0
1768139580,3110.3,3110.62,3109.94,3109.94,43071.0
1768139640,3109.94,3110.29,3109.92,3110.28,25408.0
1768139700,3110.1,3110.1,3109.78,3109.78,18366.0
1768139760,3109.79,3109.9,3109.0,3109.0,37019.0
1768139820,3109.0,3109.01,3107.7,3108.29,70571.0
1768139880,3108.28,3108.4,3107.6,3107.6,32599.0
1768139940,3107.6,3108.22,3107.6,3108.15,17945.0
1768140000,3108.16,3108.48,3108.01,3108.18,13257.0
1768140060,3108.18,3108.65,3108.1,3108.64,18743.0
1768140120,3108.65,3109.87,3108.65,3109.69,15890.0
1768140180,3109.68,3109.85,3108.57,3109.26,23818.0
1768140240,3109.29,3111.1,3109.28,3110.75,39285.0
1768140300,3110.74,3112.31,3110.66,3112.14,59838.0
1768140360,3112.14,3112.15,3111.7,3112.14,43004.0
1768140420,3112.13,3112.55,3112.13,3112.51,31752.0
1768140480,3112.51,3112.52,3112.35,3112.35,13937.0
1768140540,3112.35,3112.41,3112.35,3112.4,41913.0
1768140600,3112.39,3112.42,3112.11,3112.41,23294.0
1768140660,3112.42,3112.49,3112.41,3112.49,34957.0
1768140720,3112.5,3113.35,3112.5,3112.65,27095.0
1768140780,3112.65,3112.82,3112.35,3112.45,56992.0
1768140840,3112.44,3112.45,3112.2,3112.2,25532.0
1768140900,3112.11,3113.0,3110.96,3110.96,38191.0
1768140960,3110.97,3111.67,3110.96,3111.14,66626.0
1768141020,3111.14,3111.6,3111.14,3111.59,23322.0
1768141080,3111.6,3112.0,3111.6,3111.88,17435.0
1768141140,3111.93,3111.94,3111.75,3111.76,7862.0
1768141200,3111.75,3112.25,3111.75,3112.25,9469.0
1768141260,3112.24,3112.62,3112.11,3112.26,3641.0
1768141320,3112.27,3112.7,3112.26,3112.7,7629.0
1768141380,3112.7,3113.0,3112.39,3112.99,30969.0
1768141440,3113.0,3113.0,3112.99,3113.0,33349.0
1768141500,3112.99,3112.99,3112.84,3112.95,11398.0
1768141560,3112.95,3113.3,3112.94,3113.29,24825.0
1768141620,3113.3,3113.3,3113.29,3113.29,27640.0
1768141680,3113.3,3113.3,3113.29,3113.3,13365.0
1768141740,3113.29,3114.0,3113.29,3114.0,65962.0
1768141800,3114.0,3114.3,3113.99,3114.29,30399.0
1768141860,3114.3,3117.08,3112.9,3113.45,137095.0
1768141920,3113.44,3114.05,3111.66,3111.66,216174.0
1768141980,3111.65,3112.7,3110.75,3112.41,76714.0
1768142040,3112.42,3114.24,3112.41,3114.01,52477.0
1768142100,3114.01,3114.89,3112.96,3112.99,65337.0
1768142160,3113.21,3113.21,3112.44,3112.74,38909.0
1768142220,3112.75,3113.26,3112.75,3113.11,49704.0
1768142280,3113.11,3113.59,3113.11,3113.59,17358.0
1768142340,3113.59,3114.8,3113.59,3114.8,23477.0
1768142400,3114.81,3115.89,3114.5,3115.19,57146.0
1768142460,3115.2,3115.35,3115.11,3115.15,73698.0
1768142520,3115.08,3115.08,3114.42,3114.61,38264.0
1768142580,3114.61,3114.62,3112.0,3112.01,38185.0
1768142640,3112.01,3113.76,3111.4,3113.76,49108.0
1768142700,3113.75,3114.56,3113.75,3113.9,47553.0
1768142760,3113.78,3114.34,3113.77,3114.23,31850.0
1768142820,3114.23,3114.23,3113.26,3113.7,45814.0
1768142880,3113.71,3113.79,3113.45,3113.46,16095.0
1768142940,3113.45,3113.78,3113.1,3113.1,24628.0
1768143000,3113.1,3113.1,3111.33,3111.72,64438.0
1768143060,3111.72,3112.27,3111.3,3112.26,58047.0
1768143120,3112.26,3112.27,3111.65,3112.24,42698.0
1768143180,3112.27,3112.9,3112.27,3112.9,28663.0
1768143240,3112.9,3118.8,3112.9,3117.2,151955.0
1768143300,3117.14,3118.36,3116.86,3117.13,207646.0
1768143360,3117.14,3118.0,3117.14,3117.33,245654.0
1768143420,3117.33,3118.07,3117.32,3118.07,105981.0
1768143480,3118.07,3127.85,3118.07,3125.0,716502.0
1768143540,3124.99,3127.79,3123.2,3123.94,1037212.0
1768143600,3123.94,3129.5,3121.35,3121.73,937872.0
1768143660,3121.73,3124.45,3120.32,3122.64,452512.0
1768143720,3122.64,3123.59,3121.78,3122.3,312956.0
1768143780,3122.3,3123.87,3121.6,3123.49,181523.0
1768143840,3123.49,3123.5,3121.53,3121.62,119267.0
1768143900,3121.62,3121.62,3119.67,3120.24,163457.0
1768143960,3120.24,3121.26,3119.0,3120.0,187168.0
1768144020,3120.01,3122.27,3119.51,3119.51,154338.0
1768144080,3119.51,3120.0,3119.16,3119.59,150800.0
1768144140,3119.59,3120.38,3119.59,3120.04,73465.0
1768144200,3120.04,3121.1,3119.37,3120.42,94827.0
1768144260,3120.42,3120.42,3116.25,3116.49,164119.0
1768144320,3116.38,3118.89,3115.85,3118.6,169060.0
1768144380,3118.6,3118.6,3116.41,3118.02,141448.0
1768144440,3118.02,3119.29,3116.5,3117.6,251906.0
1768144500,3117.6,3117.6,3115.43,3116.96,132337.0
1768144560,3116.97,3119.9,3116.96,3119.9,185576.0
1768144620,3119.9,3121.77,3119.44,3119.44,206108.0
1768144680,3119.45,3119.94,3119.43,3119.47,84485.0
1768144740,3119.47,3119.47,3117.59,3117.94,82866.0
1768144800,3117.93,3119.3,3117.93,3118.38,81708.0
1768144860,3118.09,3119.5,3117.89,3118.37,85535.0
1768144920,3118.38,3121.0,3118.15,3121.0,120952.0
1768144980,3120.99,3121.44,3120.32,3121.41,127515.0
1768145040,3121.41,3122.7,3121.25,3122.38,114020.0
1768145100,3122.38,3123.29,3121.95,3122.49,95113.0
1768145160,3122.49,3123.15,3120.72,3121.08,53784.0
1768145220,3121.09,3121.44,3119.41,3119.94,53093.0
1768145280,3119.95,3120.75,3119.86,3120.14,62621.0
1768145340,3120.14,3120.48,3120.0,3120.48,46857.0
1768145400,3120.36,3122.81,3120.31,3120.78,59513.0
1768145460,3120.78,3123.54,3120.77,3122.51,145656.0
1768145520,3122.5,3122.51,3121.12,3121.13,68743.0
1768145580,3121.12,3122.13,3121.0,3121.75,30086.0
1768145640,3121.76,3122.03,3120.89,3120.97,54051.0
1768145700,3120.91,3122.27,3120.91,3121.46,55055.0
1768145760,3121.45,3121.54,3120.88,3121.25,34674.0
1768145820,3121.25,3123.2,3121.25,3122.94,28696.0
1768145880,3123.04,3123.29,3122.3,3122.3,54372.0
1768145940,3122.27,3122.34,3121.0,3121.0,27588.0
1768146000,3121.01,3122.6,3120.72,3122.39,45169.0
1768146060,3122.4,3122.45,3119.38,3119.39,87264.0
1768146120,3119.4,3119.5,3116.7,3116.73,187008.0
1768146180,3116.73,3116.94,3112.05,3113.75,279816.0
1768146240,3113.75,3116.24,3113.18,3114.75,300052.0
1768146300,3114.76,3115.16,3111.95,3112.9,327625.0
1768146360,3112.9,3114.17,3112.7,3113.5,148539.0
1768146420,3113.5,3113.55,3112.71,3113.04,108480.0
1768146480,3113.04,3113.04,3107.76,3111.63,314099.0
1768146540,3111.63,3112.3,3109.14,3111.18,312454.0
1768146600,3111.03,3112.75,3110.6,3111.68,132181.0
1768146660,3111.83,3112.6,3111.01,3112.59,80236.0
1768146720,3112.6,3114.23,3111.3,3113.87,71472.0
1768146780,3113.61,3113.98,3113.55,3113.98,38657.0
1768146840,3113.98,3114.9,3113.09,3113.1,56470.0
1768146900,3113.09,3113.3,3112.55,3113.29,34536.0
1768146960,3113.29,3115.06,3113.29,3115.05,30461.0
1768147020,3115.05,3116.0,3115.05,3115.83,64693.0
1768147080,3115.83,3116.85,3115.83,3116.29,92556.0
1768147140,3116.3,3117.0,3116.29,3116.76,64865.0
1768147200,3116.76,3117.44,3116.15,3117.44,63505.0
1768147260,3117.5,3120.0,3117.49,3120.0,69379.0
1768147320,3119.99,3120.0,3116.35,3116.46,121736.0
1768147380,3116.46,3118.07,3116.41,3116.81,85315.0
1768147440,3116.8,3118.35,3116.56,3118.31,37038.0
1768147500,3118.31,3119.1,3118.0,3118.0,43553.0
1768147560,3118.0,3118.13,3117.4,3117.84,39565.0
1768147620,3117.85,3118.76,3117.8,3118.36,30725.0
1768147680,3118.36,3119.4,3118.2,3118.8,34983.0
1768147740,3118.81,3119.23,3116.61,3116.98,48729.0
1768147800,3116.99,3117.0,3116.66,3116.99,33608.0
1768147860,3116.99,3117.0,3115.67,3115.93,22315.0
1768147920,3115.93,3116.48,3115.83,3116.26,19437.0
1768147980,3116.16,3116.17,3116.01,3116.01,14112.0
1768148040,3116.01,3116.01,3114.03,3115.1,42684.0
1768148100,3115.1,3115.5,3114.25,3114.82,80467.0
1768148160,3114.98,3116.88,3114.98,3116.88,66724.0
1768148220,3116.9,3117.44,3116.9,3117.0,28676.0
1768148280,3117.0,3117.0,3115.7,3115.71,9925.0
1768148340,3115.7,3117.72,3115.7,3117.59,14092.0
1768148400,3117.55,3117.7,3117.35,3117.69,56378.0
1768148460,3117.56,3117.56,3116.4,3116.41,5818.0
1768148520,3116.26,3118.72,3115.96,3118.63,23953.0
1768148580,3118.82,3118.82,3117.69,3118.15,47076.0
1768148640,3118.15,3118.93,3118.14,3118.93,13559.0
1768148700,3118.93,3119.29,3118.65,3118.72,22284.0
1768148760,3118.73,3119.15,3117.8,3117.8,22342.0
1768148820,3117.81,3119.85,3117.81,3119.11,28575.0
1768148880,3119.11,3121.93,3118.66,3120.57,89870.0
1768148940,3120.56,3123.3,3119.97,3122.0,187383.0
1768149000,3121.99,3132.99,3121.52,3129.65,738789.0
1768149060,3129.66,3142.0,3129.66,3139.01,1491126.0
1768149120,3139.05,3145.3,3136.46,3143.32,1587704.0
1768149180,3143.33,3143.35,3135.69,3137.15,1017857.0
1768149240,3137.16,3139.26,3135.4,3136.18,651178.0
1768149300,3136.19,3140.39,3136.19,3139.65,358386.0
1768149360,3139.79,3140.7,3137.93,3138.19,321966.0
1768149420,3138.2,3139.15,3137.37,3139.15,250085.0
1768149480,3139.15,3139.72,3137.81,3137.9,196381.0
1768149540,3137.91,3138.0,3136.65,3136.75,148229.0
1768149600,3136.79,3139.58,3136.79,3138.47,171201.0
1768149660,3138.46,3138.84,3136.26,3136.48,176557.0
1768149720,3136.49,3136.49,3134.14,3134.16,200323.0
1768149780,3134.42,3135.04,3134.3,3134.57,129754.0
1768149840,3134.6,3134.99,3133.89,3134.6,106679.0
1768149900,3134.59,3135.65,3133.31,3134.42,134904.0
1768149960,3134.42,3135.04,3133.15,3134.39,147808.0
1768150020,3134.39,3137.65,3133.15,3136.82,140636.0
1768150080,3136.82,3137.41,3133.1,3133.11,182672.0
1768150140,3133.11,3133.11,3130.21,3131.49,194344.0
1768150200,3131.5,3132.29,3127.1,3127.1,290328.0
1768150260,3127.48,3128.52,3125.05,3126.7,466995.0
1768150320,3126.71,3130.0,3126.7,3129.81,315897.0
1768150380,3129.81,3129.99,3127.71,3128.19,223774.0
1768150440,3128.19,3129.69,3127.7,3129.45,139924.0
1768150500,3129.21,3129.99,3128.91,3129.98,56762.0
1768150560,3129.9,3129.98,3129.21,3129.47,45270.0
1768150620,3129.47,3129.48,3129.25,3129.4,32930.0
1768150680,3129.4,3129.4,3128.0,3128.03,40413.0
1768150740,3128.03,3128.99,3128.03,3128.24,60133.0
1768150800,3128.23,3129.9,3128.07,3129.17,61245.0
1768150860,3129.16,3129.17,3127.31,3127.4,67159.0
1768150920,3127.45,3127.68,3126.14,3126.85,68926.0
1768150980,3126.84,3126.85,3126.1,3126.11,59208.0
1768151040,3126.11,3127.53,3126.1,3127.53,88520.0
1768151100,3127.53,3127.9,3126.5,3126.51,34074.0
1768151160,3126.58,3128.6,3126.58,3128.14,95939.0
1768151220,3128.15,3129.92,3128.15,3128.9,103222.0
1768151280,3128.8,3129.55,3127.98,3129.35,94265.0
1768151340,3129.36,3130.73,3129.2,3130.09,97905.0
1768151400,3130.09,3131.45,3130.05,3130.06,105194.0
1768151460,3130.08,3132.48,3130.08,3132.19,76056.0
1768151520,3132.19,3132.9,3131.6,3131.91,82152.0
1768151580,3131.91,3131.91,3129.8,3129.81,87664.0
1768151640,3129.81,3130.25,3129.31,3129.96,87505.0
1768151700,3129.75,3129.76,3125.67,3126.12,67909.0
1768151760,3126.12,3129.28,3126.11,3128.24,78400.0
1768151820,3128.25,3129.2,3128.2,3128.61,112777.0
1768151880,3128.6,3128.61,3126.9,3127.52,22603.0
1768151940,3127.52,3127.52,3127.0,3127.19,24506.0
1768152000,3127.2,3127.9,3127.0,3127.2,23658.0
1768152060,3127.2,3128.6,3126.77,3127.25,82735.0
1768152120,3127.3,3130.0,3127.3,3129.41,38297.0
1768152180,3129.31,3130.4,3129.3,3130.21,44643.0
1768152240,3130.2,3130.21,3128.71,3128.72,37573.0
1768152300,3128.72,3128.99,3128.26,3128.99,29898.0
1768152360,3128.99,3130.26,3128.99,3129.81,17740.0
1768152420,3129.81,3130.4,3129.64,3129.74,31101.0
1768152480,3129.74,3129.88,3129.65,3129.77,28662.0
1768152540,3129.76,3130.99,3129.76,3130.63,30696.0
1768152600,3130.63,3131.35,3129.2,3130.14,46162.0
1768152660,3130.14,3130.14,3128.84,3129.48,40655.0
1768152720,3129.66,3130.6,3129.66,3130.26,29069.0
1768152780,3130.25,3130.6,3130.25,3130.6,18401.0
1768152840,3130.59,3131.59,3130.46,3130.46,20974.0
1768152900,3130.47,3130.47,3127.69,3127.86,26746.0
1768152960,3127.65,3127.65,3123.21,3124.04,165483.0
1768153020,3124.04,3124.04,3117.01,3120.34,670191.0
1768153080,3120.34,3121.96,3120.13,3121.84,636788.0
1768153140,3121.85,3123.23,3121.8,3123.23,310075.0
1768153200,3123.23,3123.63,3123.14,3123.52,107980.0
1768153260,3123.52,3123.61,3122.5,3122.63,56102.0
1768153320,3122.64,3123.62,3122.63,3123.52,50097.0
1768153380,3123.52,3123.93,3123.51,3123.7,43028.0
1768153440,3123.69,3124.48,3123.68,3124.48,36700.0
1768153500,3124.47,3124.48,3123.6,3123.61,37091.0
1768153560,3123.6,3123.68,3121.7,3121.99,36246.0
1768153620,3121.99,3122.0,3121.2,3121.9,50965.0
1768153680,3121.9,3122.22,3121.89,3122.2,28247.0
1768153740,3122.2,3122.8,3122.2,3122.72,31547.0
1768153800,3122.71,3122.95,3122.71,3122.95,15020.0
1768153860,3122.94,3123.74,3122.94,3123.06,22611.0
1768153920,3123.06,3123.11,3122.57,3122.77,18871.0
1768153980,3123.0,3125.28,3123.0,3125.11,37968.0
1768154040,3125.11,3125.3,3125.1,3125.18,48946.0
1768154100,3125.18,3125.61,3125.17,3125.6,26129.0
1768154160,3125.6,3125.79,3125.25,3125.35,19625.0
1768154220,3125.48,3125.8,3125.26,3125.4,14827.0
1768154280,3125.4,3125.96,3125.4,3125.66,23664.0
1768154340,3125.65,3125.98,3125.6,3125.95,51453.0
1768154400,3125.96,3126.42,3124.76,3124.76,17799.0
1768154460,3124.73,3124.73,3122.91,3123.73,41794.0
1768154520,3123.73,3123.73,3122.81,3123.16,27006.0
1768154580,3123.16,3123.25,3122.32,3123.25,41329.0
1768154640,3123.25,3123.56,3122.0,3122.62,34041.0
1768154700,3122.36,3122.45,3121.07,3121.61,58232.0
1768154760,3121.61,3121.66,3120.34,3120.34,19488.0
1768154820,3120.26,3121.67,3120.26,3120.51,48379.0
1768154880,3120.51,3121.35,3120.51,3121.26,63876.0
1768154940,3121.25,3121.26,3120.86,3120.86,16378.0
1768155000,3120.86,3120.88,3120.0,3120.31,28787.0
1768155060,3120.3,3121.21,3120.3,3121.01,97839.0
1768155120,3121.01,3121.46,3120.94,3121.06,20377.0
1768155180,3121.06,3121.24,3121.06,3121.24,14860.0
1768155240,3121.24,3121.24,3121.05,3121.06,17914.0
1768155300,3121.05,3122.34,3121.05,3122.06,17476.0
1768155360,3122.05,3122.08,3121.05,3121.29,21789.0
1768155420,3121.28,3123.26,3121.28,3123.01,80287.0
1768155480,3123.0,3123.39,3122.38,3122.96,14332.0
1768155540,3122.96,3123.19,3122.31,3122.62,20024.0
1768155600,3122.63,3122.63,3122.55,3122.55,7179.0
1768155660,3122.56,3125.11,3122.55,3124.87,13219.0
1768155720,3124.93,3125.1,3123.67,3123.67,100728.0
1768155780,3123.66,3124.0,3123.65,3123.99,21239.0
1768155840,3124.0,3124.0,3122.95,3122.95,10902.0
1768155900,3122.96,3122.96,3122.9,3122.96,5485.0
1768155960,3122.96,3122.96,3121.98,3122.45,24714.0
1768156020,3122.46,3123.63,3122.45,3123.55,59722.0
1768156080,3123.56,3123.76,3122.65,3123.76,15391.0
1768156140,3123.76,3124.7,3123.75,3124.35,14173.0
1768156200,3124.35,3124.35,3123.75,3123.75,10907.0
1768156260,3123.75,3123.85,3122.66,3122.74,10728.0
1768156320,3122.75,3123.0,3122.37,3122.99,20915.0
1768156380,3122.99,3124.25,3122.98,3124.25,11577.0
1768156440,3124.25,3124.25,3123.06,3123.69,13909.0
1768156500,3123.7,3123.7,3121.83,3121.83,4418.0
1768156560,3121.8,3121.8,3119.61,3120.37,38352.0
1768156620,3120.38,3120.54,3119.74,3119.75,73975.0
1768156680,3119.76,3120.51,3119.15,3120.25,56103.0
1768156740,3120.25,3121.1,3120.25,3120.94,44151.0
1768156800,3120.94,3121.05,3120.49,3121.01,22934.0
1768156860,3121.01,3122.31,3120.95,3121.87,47400.0
1768156920,3121.9,3122.89,3121.9,3122.75,39750.0
1768156980,3122.56,3122.56,3122.25,3122.26,24041.0
1768157040,3122.26,3122.45,3122.25,3122.45,5668.0
1768157100,3122.45,3123.8,3122.45,3123.8,26660.0
1768157160,3123.84,3123.89,3123.84,3123.85,8646.0
1768157220,3123.86,3124.08,3123.86,3124.08,14507.0
1768157280,3124.07,3126.0,3123.75,3125.65,36745.0
1768157340,3125.6,3125.9,3125.34,3125.72,39303.0
1768157400,3125.71,3125.72,3125.71,3125.71,24888.0
1768157460,3125.72,3125.72,3125.69,3125.69,15561.0
1768157520,3125.6,3125.6,3125.59,3125.59,24830.0
1768157580,3125.6,3127.93,3125.6,3126.87,66163.0
1768157640,3126.81,3132.3,3126.71,3129.31,208411.0
1768157700,3129.3,3132.81,3129.3,3131.85,195057.0
1768157760,3131.84,3131.85,3129.0,3129.01,154228.0
1768157820,3129.0,3129.77,3127.6,3127.61,116288.0
1768157880,3127.61,3128.0,3127.61,3127.86,28455.0
1768157940,3127.88,3128.3,3127.85,3128.29,12653.0
1768158000,3128.3,3129.46,3128.25,3129.46,26380.0
1768158060,3129.61,3130.28,3129.6,3129.91,39854.0
1768158120,3129.8,3129.81,3129.3,3129.44,39812.0
1768158180,3129.44,3129.77,3129.44,3129.76,9674.0
1768158240,3129.76,3129.89,3129.76,3129.84,2618.0
1768158300,3129.85,3129.85,3129.84,3129.85,3061.0
1768158360,3129.85,3129.85,3127.52,3127.58,9192.0
1768158420,3127.59,3128.2,3127.36,3127.36,26584.0
1768158480,3127.35,3128.35,3127.35,3127.89,22008.0
1768158540,3127.95,3128.2,3127.95,3128.2,21717.0
1768158600,3128.21,3128.39,3126.73,3127.04,7520.0
1768158660,3127.06,3129.78,3127.06,3129.78,27508.0
1768158720,3129.83,3130.96,3129.81,3130.96,39259.0
1768158780,3130.96,3131.59,3130.75,3130.9,31392.0
1768158840,3130.9,3131.34,3130.05,3130.06,39197.0
1768158900,3130.05,3130.64,3128.73,3129.07,40548.0
1768158960,3128.84,3128.84,3126.8,3127.19,24538.0
1768159020,3127.2,3127.2,3126.51,3127.19,26423.0
1768159080,3127.19,3127.19,3126.2,3127.02,24619.0
1768159140,3127.02,3127.04,3127.02,3127.03,18501.0
1768159200,3127.04,3128.05,3126.96,3127.13,22432.0
1768159260,3127.14,3127.14,3127.13,3127.13,11090.0
1768159320,3127.08,3127.08,3125.86,3126.46,45394.0
1768159380,3126.46,3127.46,3126.46,3127.45,10982.0
1768159440,3127.46,3127.46,3127.03,3127.2,8349.0
1768159500,3127.2,3127.29,3125.7,3125.71,7920.0
1768159560,3125.71,3126.08,3125.0,3125.66,49209.0
1768159620,3125.65,3125.66,3125.65,3125.65,36100.0
1768159680,3125.66,3126.85,3125.66,3126.85,8175.0
1768159740,3126.84,3126.84,3126.55,3126.56,6159.0
1768159800,3126.44,3126.88,3126.4,3126.88,3279.0
1768159860,3126.76,3127.22,3126.76,3127.22,4847.0
1768159920,3127.22,3127.24,3127.21,3127.24,6075.0
1768159980,3127.24,3127.59,3126.0,3126.0,7344.0
1768160040,3126.01,3126.17,3126.0,3126.17,10469.0
1768160100,3125.65,3125.65,3125.0,3125.01,21693.0
1768160160,3125.0,3125.09,3125.0,3125.08,12914.0
1768160220,3125.09,3125.09,3124.53,3124.53,7369.0
1768160280,3124.54,3124.85,3124.25,3124.28,10173.0
1768160340,3124.28,3124.28,3123.06,3123.26,50351.0
1768160400,3123.25,3123.26,3122.05,3122.31,25253.0
1768160460,3122.4,3123.59,3122.25,3122.48,62096.0
1768160520,3122.48,3122.49,3121.4,3121.4,59664.0
1768160580,3121.41,3121.53,3121.0,3121.37,34201.0
1768160640,3121.37,3121.8,3121.0,3121.5,55304.0
1768160700,3121.5,3121.51,3120.85,3120.86,56902.0
1768160760,3120.85,3120.85,3120.0,3120.09,65103.0
1768160820,3120.08,3121.37,3119.84,3119.84,62935.0
1768160880,3119.83,3119.83,3117.0,3119.36,136801.0
1768160940,3119.36,3121.65,3119.36,3121.65,92862.0
1768161000,3121.64,3121.78,3120.53,3121.78,50715.0
1768161060,3121.78,3122.16,3121.6,3121.99,95343.0
1768161120,3121.89,3122.18,3121.61,3122.15,13722.0
